,model,mse,rmse,mae,r2,mape,time,i,train,test
1030,PLS,0.005283102030903807,0.07268495051180682,0.041439852030305625,-0.035873561769263596,0.09976800724611681,0.008344599977135658,13,13947,14941
1031,XGBoost,0.014977015352511117,0.1223806167352948,0.08519462678847851,-1.936588039967217,0.18909374506822013,0.23170609993394464,13,13947,14941
1032,AdaBoost,0.008506180023716845,0.0922289543674699,0.05838331586573009,-0.0642273733952925,0.14391897335740078,0.3984606000594795,14,14942,15936
1033,Boosting,0.008361028629139339,0.09143866047323386,0.05329601087952144,-0.04606715494644953,0.13599376348466344,2.311404599924572,14,14942,15936
1034,DecisionTree,0.008379471217688892,0.09153945170083166,0.051045309011367966,-0.0483745488078513,0.1303245513243866,0.014365100068971515,14,14942,15936
1035,LassoReg,0.007992831512703049,0.08940263705676163,0.042051740599189064,-1.1830267188095434e-06,0.11266346154365835,0.004080000100657344,14,14942,15936
1036,PCR,0.007899115154602135,0.08887696638951025,0.04655497781633214,0.011723881966947736,0.1215097533193563,0.01679110003169626,14,14942,15936
1037,Bagging,0.01019641368890981,0.10097729293712429,0.06872146658125029,-0.27569632055103477,0.1638563377823955,0.7008296999847516,14,14942,15936
1038,RF,0.01026296546334432,0.10130629527992976,0.06866730747370928,-0.2840227631967063,0.1617093227311494,7.355508600012399,14,14942,15936
1039,LinearReg,0.00831206025801015,0.09117050102971985,0.05445586361282709,-0.03994061155788242,0.13685653428216216,0.014853900065645576,14,14942,15936
1040,BayesRidge,0.00830694397750296,0.09114243785143647,0.05431352836095555,-0.03930050216088654,0.13647335338727432,0.007215799996629357,14,14942,15936
1041,RidgeReg,0.008312796129881195,0.09117453663101993,0.054450320885344704,-0.04003267814785527,0.13681817116575168,0.002655399963259697,14,14942,15936
1042,PLS,0.008212342109059264,0.09062197365462343,0.0537806732834008,-0.027464648970451977,0.1349516201408651,0.010001299902796745,14,14942,15936
1043,XGBoost,0.009388189584936596,0.09689267043970146,0.062252817521149584,-0.1745775794841915,0.15060174326323209,0.22781029995530844,14,14942,15936
1044,AdaBoost,0.008071337782572895,0.0898406243442959,0.05144112908357523,-0.0810853900930717,0.12971249999005344,0.47322579997126013,15,15937,16931
1045,Boosting,0.008184877314529956,0.09047031178530311,0.05056059463417352,-0.09629302140566631,0.1261498529250837,2.652993700001389,15,15937,16931
1046,DecisionTree,0.00756807363218696,0.08699467588414224,0.046086182409015276,-0.013677540862110149,0.11941200615952516,0.01857660000678152,15,15937,16931
1047,LassoReg,0.007465989546747245,0.08640595781974322,0.04026134702307778,-4.266827144938645e-06,0.1067862949702282,0.0044389000395312905,15,15937,16931
1048,PCR,0.007406125005758341,0.08605884617956681,0.04527922844360131,0.008014066984564527,0.11701497463607062,0.01770650001708418,15,15937,16931
1049,Bagging,0.010843387475477561,0.1041315873089312,0.06859158428903857,-0.45237730034886137,0.16762557055639962,0.8882534999866039,15,15937,16931
1050,RF,0.009785660122545595,0.09892249553334972,0.0658996480375947,-0.3107039348225762,0.15754121240854058,8.05237930000294,15,15937,16931
1051,LinearReg,0.0076504220960059485,0.08746669135165654,0.048170876604166996,-0.02470740028932128,0.12184791918816194,0.015324900043196976,15,15937,16931
1052,BayesRidge,0.007643991465026484,0.08742992316722281,0.04819878067843265,-0.023846073284027325,0.12171472809947453,0.007480599917471409,15,15937,16931
1053,RidgeReg,0.0076494209490288075,0.08746096814596102,0.048184479544402414,-0.024573305372285414,0.12183295360663828,0.0022604999830946326,15,15937,16931
1054,PLS,0.007554069480677728,0.08691415006014687,0.0474468018899485,-0.011801806751468913,0.12032222641246378,0.009792499942705035,15,15937,16931
1055,XGBoost,0.009342376403508145,0.09665596931130609,0.06590598562096069,-0.2513299419075199,0.15886243118365875,0.22647350002080202,15,15937,16931
1056,AdaBoost,0.004982355631555016,0.07058580332867946,0.038262256698353224,-0.05547480555662343,0.09424801601502161,0.3630896999966353,16,16932,17926
1057,Boosting,0.004673018865494476,0.06835948263038914,0.03186437320612658,0.01005587654512008,0.07995769616257443,2.7448061000322923,16,16932,17926
1058,DecisionTree,0.004668002106282944,0.06832277882436387,0.03338319239697792,0.011118639491983884,0.0834598423237943,0.01630090002436191,16,16932,17926
1059,LassoReg,0.0047205504271823125,0.06870626192118381,0.028750247950579465,-1.3329577489562539e-05,0.07375628805549196,0.004566999967209995,16,16932,17926
1060,PCR,0.004834917715183367,0.06953357257601084,0.035451115211504305,-0.024241184831426343,0.08737306399048134,0.017301799962297082,16,16932,17926
1061,Bagging,0.006817434991793901,0.08256776000227874,0.051270719844659446,-0.44422265379575077,0.11953577774751788,0.7784094999078661,16,16932,17926
1062,RF,0.005748863765920654,0.07582126196470654,0.04601466606746409,-0.2178538254229032,0.10928112124552737,8.323648300021887,16,16932,17926
1063,LinearReg,0.004658126750098596,0.06825047069506991,0.033534286209341804,0.013210659897444965,0.08241679135861596,0.019573200028389692,16,16932,17926
1064,BayesRidge,0.004657893741836153,0.06824876366525735,0.033458463874387015,0.013260020956486596,0.08219435808352799,0.006368299946188927,16,16932,17926
1065,RidgeReg,0.004657805344304723,0.0682481160494905,0.03351956806487092,0.01327874731289258,0.08237282073423786,0.002562199952080846,16,16932,17926
1066,PLS,0.004653549769355249,0.06821693169115164,0.03330343848991223,0.014180259062451461,0.08206144545666448,0.011151700047776103,16,16932,17926
1067,XGBoost,0.006050127281073098,0.07778256411994335,0.0477358337643337,-0.28167424965415977,0.11376975311181275,0.26919100002851337,16,16932,17926
1068,AdaBoost,0.008690737864415765,0.09322412705097198,0.05051888235811517,-0.010626585235403718,0.13641953808745544,0.37351780000608414,17,17927,18921
1069,Boosting,0.00873396308276243,0.09345567442784002,0.051652127233323526,-0.015653149779780495,0.13917870015852524,3.2699700000230223,17,17927,18921
1070,DecisionTree,0.008661967725660994,0.09306969284176775,0.05046478919237685,-0.007280969760619538,0.1361846143730958,0.017656699987128377,17,17927,18921
1071,LassoReg,0.008602710507565966,0.09275079788102077,0.045863795302762,-0.00039007960742165615,0.12629245713723483,0.004193600034341216,17,17927,18921
1072,PCR,0.008708842892331417,0.09332118137020885,0.05050566821819283,-0.012731978681097988,0.1351295793621483,0.020011299988254905,17,17927,18921
1073,Bagging,0.01313021439598177,0.11458714760382933,0.07807105346812686,-0.526883441364947,0.19076160306417117,0.928329800022766,17,17927,18921
1074,RF,0.011323580848444238,0.10641231530440562,0.06941333883738972,-0.3167940425815081,0.17416418580460596,8.943815000005998,17,17927,18921
