,model,mape,mae,time
85,BayesRidge,0.4608590334224865,0.4458667439859321,0.004426099942065775
118,BayesRidge,0.4608590334224865,0.4458667439859321,0.008272100007161498
206,BayesRidge,0.4608590334224865,0.4458667439859321,0.004003399983048439
228,BayesRidge,0.4608590334224865,0.4458667439859321,0.005244500003755093
63,BayesRidge,0.4608590334224865,0.4458667439859321,0.018857300048694015
239,BayesRidge,0.4608590334224865,0.4458667439859321,0.01839710003696382
30,BayesRidge,0.4608590334224865,0.4458667439859321,0.009803799912333488
195,BayesRidge,0.4608590334224865,0.4458667439859321,0.018125800066627562
250,BayesRidge,0.4608590334224865,0.4458667439859321,0.006166200037114322
107,BayesRidge,0.4608590334224865,0.4458667439859321,0.002674699993804097
184,BayesRidge,0.4608590334224865,0.4458667439859321,0.004863800015300512
261,BayesRidge,0.4608590334224865,0.4458667439859321,0.0028788000345230103
74,BayesRidge,0.4608590334224865,0.4458667439859321,0.0035341999027878046
272,BayesRidge,0.4608590334224865,0.4458667439859321,0.004576399922370911
217,BayesRidge,0.4608590334224865,0.4458667439859321,0.0069880998926237226
52,BayesRidge,0.4608590334224865,0.4458667439859321,0.007071600062772632
19,BayesRidge,0.4608590334224865,0.4458667439859321,0.029856499982997775
173,BayesRidge,0.4608590334224865,0.4458667439859321,0.0020938999950885773
327,BayesRidge,0.4608590334224865,0.4458667439859321,0.0057561000576242805
140,BayesRidge,0.4608590334224865,0.4458667439859321,0.023215700057335198
151,BayesRidge,0.4608590334224865,0.4458667439859321,0.002427699975669384
316,BayesRidge,0.4608590334224865,0.4458667439859321,0.01426349999383092
129,BayesRidge,0.4608590334224865,0.4458667439859321,0.008991700015030801
283,BayesRidge,0.4608590334224865,0.4458667439859321,0.009532500058412552
8,BayesRidge,0.4608590334224865,0.4458667439859321,0.004206400015391409
305,BayesRidge,0.4608590334224865,0.4458667439859321,0.004156499984674156
41,BayesRidge,0.4608590334224865,0.4458667439859321,0.01143640000373125
96,BayesRidge,0.4608590334224865,0.4458667439859321,0.006456099916249514
294,BayesRidge,0.4608590334224865,0.4458667439859321,0.004138299962505698
162,BayesRidge,0.4608590334224865,0.4458667439859321,0.00458710000384599
157,LassoReg,0.4641386408291867,0.44743161496796224,0.007239699945785105
58,LassoReg,0.4641386408291867,0.44743161496796224,0.002681500045582652
179,LassoReg,0.4641386408291867,0.44743161496796224,0.0032070999732241035
69,LassoReg,0.4641386408291867,0.44743161496796224,0.005295600043609738
146,LassoReg,0.4641386408291867,0.44743161496796224,0.005653899977914989
201,LassoReg,0.4641386408291867,0.44743161496796224,0.0032923000399023294
168,LassoReg,0.4641386408291867,0.44743161496796224,0.0040828000055626035
124,LassoReg,0.4641386408291867,0.44743161496796224,0.0036352999741211534
47,LassoReg,0.4641386408291867,0.44743161496796224,0.0069401999935507774
190,LassoReg,0.4641386408291867,0.44743161496796224,0.005715899984352291
234,LassoReg,0.4641386408291867,0.44743161496796224,0.016298000002279878
212,LassoReg,0.4641386408291867,0.44743161496796224,0.003155300044454634
322,LassoReg,0.4641386408291867,0.44743161496796224,0.007633499917574227
3,LassoReg,0.4641386408291867,0.44743161496796224,0.0020214999094605446
311,LassoReg,0.4641386408291867,0.44743161496796224,0.004286800045520067
91,LassoReg,0.4641386408291867,0.44743161496796224,0.006495199981145561
300,LassoReg,0.4641386408291867,0.44743161496796224,0.002857399987988174
289,LassoReg,0.4641386408291867,0.44743161496796224,0.0025107000255957246
14,LassoReg,0.4641386408291867,0.44743161496796224,0.00213520007673651
80,LassoReg,0.4641386408291867,0.44743161496796224,0.004209999926388264
102,LassoReg,0.4641386408291867,0.44743161496796224,0.002688799984753132
278,LassoReg,0.4641386408291867,0.44743161496796224,0.004003499983809888
256,LassoReg,0.4641386408291867,0.44743161496796224,0.0052047999342903495
25,LassoReg,0.4641386408291867,0.44743161496796224,0.00779200007673353
245,LassoReg,0.4641386408291867,0.44743161496796224,0.004735599970445037
113,LassoReg,0.4641386408291867,0.44743161496796224,0.0030296999029815197
223,LassoReg,0.4641386408291867,0.44743161496796224,0.002369399997405708
