,model,mse,rmse,mae,r2,mape,time
81,RandomForest,0.005044528024565737,0.07102484089785585,0.03734921528226658,0.3463248965883897,0.5924474747494253,11.31931479999912
82,RegresionLineal,0.00693805656682632,0.08329499724969273,0.045448158893191724,0.12984412195155348,0.1357830284782456,0.02603750000707805
83,Bagging,0.0057572207081169,0.07587635144178256,0.04264706379196333,0.22275752757831435,0.694784478146624,1.2280830000236165
84,ArbolDecision,0.007047006661091257,0.08394645115245347,0.03904520283375967,0.06880262148176741,395368426274.6554,0.031077000021468848
85,ReforzamientoAda,0.006918801455783095,0.08317933310494317,0.04340910875817146,0.09858123359495641,0.5312306440060098,0.7966310000047088
86,BayesianRidge,0.006680948460089655,0.08173706906960669,0.04502625141701279,0.13134506442628024,0.4340557272359486,0.01198930002283305
87,Gradiente,0.006641052186056135,0.08149265111687148,0.04187286854218644,0.19593370379519448,0.23864396905228386,2.9851898000051733
88,RandomForest,0.005183729221219889,0.07199811956724904,0.03792693132404407,0.31905835982696273,0.3474788156193398,11.579894499998773
89,RegresionLineal,0.005998894311297059,0.07745252940541747,0.04283349868816419,0.1344456141014888,0.11372161359884818,0.02566270000534132
90,Bagging,0.005701402175455958,0.07550762991549899,0.04081634850149607,0.265062542146547,332168320329.6804,1.543100000009872
91,ArbolDecision,0.0073952080869630855,0.08599539573118485,0.04079004811551406,0.051193304285743646,0.4095593865653671,0.03491720001329668
92,ReforzamientoAda,0.007424054008749379,0.0861629503252377,0.04939078617541633,0.07678086974506348,0.5909898451242038,0.48727620000136085
93,BayesianRidge,0.006872244821857188,0.08289900374466021,0.045607277466694414,0.10398319219836738,401454717943.90497,0.011592599999858066
94,Gradiente,0.006143970510244273,0.07838348365723657,0.04032020474944941,0.21432684439469418,396365854243.3787,3.294452400004957
95,RandomForest,0.0052678262688607026,0.07257979242778738,0.03807716674957597,0.30906313266825214,0.2788368369519656,11.146407499996712
96,RegresionLineal,0.006872350555616283,0.08289964146856296,0.04511099590108119,0.117419122285781,0.647619116029074,0.02974189998349175
97,Bagging,0.005431240815121001,0.07369695254975608,0.04115535936640356,0.2795579188507904,0.10272893033821696,1.4812835000047926
98,ArbolDecision,0.006917086050534343,0.08316902097857316,0.03973749883545663,0.07699228253886314,1.0164866897632356,0.03360259998589754
99,ReforzamientoAda,0.007199621535238783,0.08485058358808607,0.04862781291378902,0.06579206964445228,0.33564453680051476,0.7223711000115145
100,BayesianRidge,0.0065074476258068096,0.08066875247459086,0.04394857133873519,0.10726611781702877,1.0052167379625447,0.012908500008052215
101,Gradiente,0.005779277175715134,0.07602155730919444,0.0396177537630176,0.21555099810102085,0.622913167256603,3.271644799999194
102,RandomForest,0.005286766057860964,0.07271015099599894,0.03807088611251943,0.34120091986197054,208908499633.42355,11.603545499994652
103,RegresionLineal,0.006956706893744861,0.08340687557836501,0.04532884534010601,0.12995204220565149,0.48949047691392583,0.031924699986120686
104,Bagging,0.0058882218486821115,0.0767347499421358,0.042309193823879286,0.27070545321203554,0.25729678928759525,1.2676715000125114
105,ArbolDecision,0.007626413374488191,0.08732933856664775,0.04132003684690672,0.07796849323786315,0.4942185390608993,0.04444789999979548
106,ReforzamientoAda,0.007054347511878906,0.08399016318521417,0.04670272501180712,0.04093963684449631,0.8315924788709597,0.9570431000029203
107,BayesianRidge,0.006767643835515203,0.08226569051260194,0.04510951867035319,0.11652851596246583,0.5843937518580803,0.01857789998757653
108,Gradiente,0.005722440373773104,0.07564681337487458,0.03910298397626428,0.21357784746045583,0.14534749636654032,3.101767500018468
