,model,mape,mae,time
242,AdaBoost,0.173468195005468,0.0451202019226437,0.5463862000033259
88,AdaBoost,0.17474691744162324,0.04384893027747308,0.612075700002606
110,AdaBoost,0.17486110207822572,0.045235780571033904,0.781905399999232
176,AdaBoost,0.1755282181883071,0.046392748719766126,0.5815907999931369
283,BayesRidge,0.17629293307573538,0.043511871658770886,0.009495399994193576
52,BayesRidge,0.17629293307573538,0.043511871658770886,0.00564489999669604
118,BayesRidge,0.17629293307573538,0.043511871658770886,0.006018900006893091
305,BayesRidge,0.17629293307573538,0.043511871658770886,0.013604099993244745
85,BayesRidge,0.17629293307573538,0.043511871658770886,0.006044399997335859
228,BayesRidge,0.17629293307573538,0.043511871658770886,0.006827400007750839
206,BayesRidge,0.17629293307573538,0.043511871658770886,0.008672399999340996
239,BayesRidge,0.17629293307573538,0.043511871658770886,0.0061237000045366585
316,BayesRidge,0.17629293307573538,0.043511871658770886,0.013598799996543676
217,BayesRidge,0.17629293307573538,0.043511871658770886,0.007150999997975305
63,BayesRidge,0.17629293307573538,0.043511871658770886,0.007303899998078123
96,BayesRidge,0.17629293307573538,0.043511871658770886,0.009290199988754466
107,BayesRidge,0.17629293307573538,0.043511871658770886,0.010849800004507415
195,BayesRidge,0.17629293307573538,0.043511871658770886,0.00751470000250265
74,BayesRidge,0.17629293307573538,0.043511871658770886,0.011693199994624592
250,BayesRidge,0.17629293307573538,0.043511871658770886,0.011389499995857477
261,BayesRidge,0.17629293307573538,0.043511871658770886,0.009364600002299994
19,BayesRidge,0.17629293307573538,0.043511871658770886,0.007004099999903701
30,BayesRidge,0.17629293307573538,0.043511871658770886,0.006466899998486042
140,BayesRidge,0.17629293307573538,0.043511871658770886,0.006525299992063083
173,BayesRidge,0.17629293307573538,0.043511871658770886,0.005084199990960769
151,BayesRidge,0.17629293307573538,0.043511871658770886,0.006507400001282804
184,BayesRidge,0.17629293307573538,0.043511871658770886,0.010060300002805889
272,BayesRidge,0.17629293307573538,0.043511871658770886,0.009109999999054708
8,BayesRidge,0.17629293307573538,0.043511871658770886,0.00980740001250524
129,BayesRidge,0.17629293307573538,0.043511871658770886,0.0114707000029739
327,BayesRidge,0.17629293307573538,0.043511871658770886,0.006255499989492819
162,BayesRidge,0.17629293307573538,0.043511871658770886,0.009471400000620633
41,BayesRidge,0.17629293307573538,0.043511871658770886,0.006524399999761954
294,BayesRidge,0.17629293307573538,0.043511871658770886,0.013000599996303208
229,RidgeReg,0.1763283332894617,0.04353747335768334,0.002954600000521168
